date,country,country_name,dataType,fcs_people,fcs_prevalence,rcsi_people,rcsi_prevalence
18/09/21,PNG,Papua New Guinea,PREDICTION,1874036,0.217751217,,
18/09/21,PHL,Philippines,PREDICTION,18358182,0.172131752,,
18/09/21,FJI,Fiji,PREDICTION,82080,0.092905013,,
18/09/21,VUT,Vanuatu,PREDICTION,35304,0.120623206,,
18/09/21,SEN,Senegal,PREDICTION,2562399,0.161621094,,
18/09/21,PSE,State of Palestine,PREDICTION,957673,0.209598329,,
18/09/21,EGY,Egypt,PREDICTION,11736144,0.119241161,,
18/09/21,SSD,South Sudan,PREDICTION,6658240,0.606622442,5178098,0.471768884
18/09/21,CUB,Cuba,PREDICTION,1339439,0.118135701,,
19/09/21,AFG,Afghanistan,SURVEY,37505714,0.928086844,17075668,0.422541017
19/09/21,DZA,Algeria,PREDICTION,4142578,0.098099271,,
19/09/21,AGO,Angola,SURVEY,6761980,0.217233699,13986224,0.449317993
19/09/21,ARM,Armenia,PREDICTION,453991,0.153802608,,
19/09/21,BGD,Bangladesh,PREDICTION,25134589,0.155770983,,
19/09/21,BEN,Benin,SURVEY,5325366,0.463678207,3454729,0.300802288
19/09/21,BTN,Bhutan,PREDICTION,203864,0.270235805,,
19/09/21,BOL,Bolivia,PREDICTION,1783417,0.157085765,,
19/09/21,BWA,Botswana,PREDICTION,334863,0.148555582,,
19/09/21,BFA,Burkina Faso,SURVEY,12008024,0.60795421,3938899,0.199422515
19/09/21,BDI,Burundi,PREDICTION,4241950,0.379580036,3607411,0.322799938
19/09/21,KHM,Cambodia,PREDICTION,2728793,0.167927821,,
19/09/21,CMR,Cameroon,SURVEY,9378391,0.37191881,8943955,0.354690384
19/09/21,CPV,Cape Verde,PREDICTION,78337,0.144063542,,
19/09/21,CAF,Central African Republic,MIXED,1821722,0.390393149,2131422,0.45676154
19/09/21,TCD,Chad,SURVEY,2139091,0.134138525,3803540,0.238513113
19/09/21,COL,Colombia,SURVEY,10542004,0.212331984,23170687,0.466692855
19/09/21,COM,Comoros,PREDICTION,274922,0.330307261,,
19/09/21,COG,Congo,MIXED,765036,0.143518638,948046,0.314486823
19/09/21,CIV,Côte d'Ivoire,SURVEY,4830065,0.192669103,6581126,0.262518163
19/09/21,COD,Democratic Republic of the Congo,SURVEY,43076537,0.40668554,45197580,0.426710304
19/09/21,DJI,Djibouti,PREDICTION,371941,0.387874901,,
19/09/21,DOM,Dominican Republic,PREDICTION,2095723,0.19720439,4516129,0.424960963
19/09/21,ECU,Ecuador,PREDICTION,1641526,0.096083569,,
19/09/21,SLV,El Salvador,SURVEY,351471,0.054739923,628981,0.097960763
19/09/21,ETH,Ethiopia,SURVEY,16178248,0.160013596,21156848,0.209255336
19/09/21,GMB,Gambia,PREDICTION,482875,0.211777899,,
19/09/21,GHA,Ghana,PREDICTION,5854932,0.196691321,,
19/09/21,GTM,Guatemala,SURVEY,1998393,0.11586359,4983436,0.288931547
19/09/21,GNB,Guinea-Bissau,PREDICTION,720577,0.384449211,594846,0.317367991
19/09/21,GIN,Guinea,SURVEY,6283057,0.506113869,4029285,0.324567646
19/09/21,HTI,Haiti,SURVEY,3665981,0.336138884,5827672,0.534347416
19/09/21,HND,Honduras,SURVEY,1110968,0.115876433,3688479,0.384716552
19/09/21,IND,India,PREDICTION,243660182,0.180139776,,
19/09/21,IRN,Iran  (Islamic Republic of),PREDICTION,8405996,0.102762451,,
19/09/21,IRQ,Iraq,SURVEY,1997374,0.051969481,2943117,0.07657667
19/09/21,JOR,Jordan,PREDICTION,1574543,0.158149986,,
19/09/21,KEN,Kenya,SURVEY,7703951,0.149902705,14269283,0.277650273
19/09/21,KGZ,Kyrgyzstan,PREDICTION,1513323,0.229583526,,
19/09/21,LAO,Lao People's Democratic Republic,PREDICTION,1299735,0.184059206,,
19/09/21,LBN,Lebanon,PREDICTION,1432051,0.209091384,,
19/09/21,LSO,Lesotho,PREDICTION,1048682,0.497446316,498944,0.236675994
19/09/21,LBR,Liberia,PREDICTION,1589179,0.347871133,,
19/09/21,LBY,Libya,PREDICTION,675662,0.101168709,,
19/09/21,MDG,Madagascar,SURVEY,7235443,0.275622176,12868240,0.490194204
19/09/21,MWI,Malawi,SURVEY,2342198,0.129094375,4615112,0.254369911
19/09/21,MLI,Mali,SURVEY,11419151,0.598560591,5824302,0.305293944
19/09/21,MRT,Mauritania,SURVEY,864981,0.196438414,1856161,0.4215368
19/09/21,MDA,"Moldova, Republic of",PREDICTION,246748,0.069587161,,
19/09/21,MNG,Mongolia,PREDICTION,470628,0.148453444,,
19/09/21,MAR,Morocco,PREDICTION,4159269,0.115441809,,
19/09/21,MOZ,Mozambique,SURVEY,10745624,0.364308332,8888713,0.301353575
19/09/21,NAM,Namibia,SURVEY,549744,0.239019839,837945,0.364325022
19/09/21,NPL,Nepal,PREDICTION,6430166,0.228930345,,
19/09/21,NIC,Nicaragua,SURVEY,250688,0.041248528,1439466,0.236851613
19/09/21,NER,Niger,SURVEY,12648515,0.563585199,7669167,0.341718297
19/09/21,NGA,Nigeria,MIXED,64562792,0.31842212,85084375,0.419634069
19/09/21,PAK,Pakistan,PREDICTION,54601633,0.257293903,41014040,0.193266425
19/09/21,PER,Peru,PREDICTION,3153398,0.098576778,,
19/09/21,RWA,Rwanda,PREDICTION,2534104,0.205992242,,
19/09/21,STP,Sao Tome and Principe,PREDICTION,48545,0.230040563,,
19/09/21,SLE,Sierra Leone,SURVEY,4473685,0.544131252,3721524,0.452646423
19/09/21,SLB,Solomon Islands,PREDICTION,153420,0.234997143,,
19/09/21,SOM,Somalia,SURVEY,8700338,0.706374293,1667069,0.135348153
19/09/21,LKA,Sri Lanka,PREDICTION,3539871,0.163353538,,
19/09/21,SWZ,Eswatini,PREDICTION,311122,0.27382896,415494,0.365690276
19/09/21,SYR,Syrian Arab Republic,SURVEY,9796132,0.545219917,9254734,0.515087517
19/09/21,TJK,Tajikistan,PREDICTION,3021632,0.332016934,,
19/09/21,TLS,Timor-Leste,PREDICTION,690106,0.544259652,,
19/09/21,TGO,Togo,PREDICTION,2082463,0.263967286,,
19/09/21,TUN,Tunisia,PREDICTION,1297513,0.112191133,,
19/09/21,UGA,Uganda,PREDICTION,14784193,0.34604649,,
19/09/21,TZA,United Republic of Tanzania,SURVEY,4667901,0.082884213,8338672,0.148063196
19/09/21,UZB,Uzbekistan,PREDICTION,4537657,0.13769084,,
19/09/21,VNM,Viet Nam,PREDICTION,19806070,0.207305712,,
19/09/21,YEM,Yemen,SURVEY,12944038,0.430868853,14948198,0.497581429
19/09/21,ZMB,Zambia,SURVEY,2385431,0.137474419,4408153,0.254045628
19/09/21,ZWE,Zimbabwe,SURVEY,5779591,0.349030532,8491694,0.512814917
19/09/21,IDN,Indonesia,PREDICTION,26880296,0.100425731,,
19/09/21,MMR,Myanmar,PREDICTION,12914443,0.240454826,,
19/09/21,PNG,Papua New Guinea,PREDICTION,1874036,0.217751217,,
19/09/21,PHL,Philippines,PREDICTION,18368759,0.172230925,,
19/09/21,FJI,Fiji,PREDICTION,82080,0.092905013,,
19/09/21,VUT,Vanuatu,PREDICTION,35304,0.120623206,,
19/09/21,SEN,Senegal,PREDICTION,2562399,0.161621094,,
19/09/21,PSE,State of Palestine,PREDICTION,957673,0.209598329,,
19/09/21,EGY,Egypt,PREDICTION,11736144,0.119241161,,
19/09/21,SSD,South Sudan,PREDICTION,6658240,0.606622442,5178098,0.471768884
19/09/21,CUB,Cuba,PREDICTION,1339439,0.118135701,,
20/09/21,AFG,Afghanistan,SURVEY,38130538,0.94354837,15004966,0.371301058
20/09/21,DZA,Algeria,PREDICTION,4141462,0.098072843,,
20/09/21,AGO,Angola,SURVEY,6799684,0.218444975,14055541,0.451544854
20/09/21,ARM,Armenia,PREDICTION,454166,0.153861894,,
20/09/21,BGD,Bangladesh,PREDICTION,25134589,0.155770983,,
20/09/21,BEN,Benin,SURVEY,5316500,0.462906249,3507358,0.305384737
20/09/21,BTN,Bhutan,PREDICTION,203864,0.270235805,,
20/09/21,BOL,Bolivia,PREDICTION,1783417,0.157085765,,
20/09/21,BWA,Botswana,PREDICTION,334863,0.148555582,,
20/09/21,BFA,Burkina Faso,SURVEY,12051981,0.610179709,4046156,0.204852814
20/09/21,BDI,Burundi,PREDICTION,4241950,0.379580036,3607411,0.322799938
20/09/21,KHM,Cambodia,PREDICTION,2728793,0.167927821,,
20/09/21,CMR,Cameroon,SURVEY,9262340,0.367316576,8815931,0.349613336
20/09/21,CPV,Cape Verde,PREDICTION,79976,0.147077701,,
20/09/21,CAF,Central African Republic,MIXED,1822755,0.390614519,2125651,0.45552482
20/09/21,TCD,Chad,SURVEY,2127332,0.133401149,3871010,0.242744035
20/09/21,COL,Colombia,SURVEY,10789140,0.217309679,23117350,0.465618566
20/09/21,COM,Comoros,PREDICTION,274922,0.330307261,,
20/09/21,COG,Congo,MIXED,726058,0.136206473,946344,0.313922233
20/09/21,CIV,Côte d'Ivoire,SURVEY,4837890,0.192981265,6588526,0.262813341
20/09/21,COD,Democratic Republic of the Congo,SURVEY,43263533,0.408450969,45367652,0.428315954
20/09/21,DJI,Djibouti,PREDICTION,371941,0.387874901,,
20/09/21,DOM,Dominican Republic,PREDICTION,2095756,0.197207495,4516129,0.424960963
20/09/21,ECU,Ecuador,PREDICTION,1641526,0.096083569,,
20/09/21,SLV,El Salvador,SURVEY,346684,0.05399437,610144,0.095026981
20/09/21,ETH,Ethiopia,SURVEY,15614311,0.154435884,21562802,0.213270403
20/09/21,GMB,Gambia,PREDICTION,482875,0.211777899,,
20/09/21,GHA,Ghana,PREDICTION,5851293,0.196569072,,
20/09/21,GTM,Guatemala,SURVEY,1986462,0.115171843,4985863,0.289072255
20/09/21,GNB,Guinea-Bissau,PREDICTION,720577,0.384449211,579819,0.309350641
20/09/21,GIN,Guinea,SURVEY,6267029,0.504822779,4095854,0.329929924
20/09/21,HTI,Haiti,SURVEY,3698585,0.339128444,5636355,0.516805292
20/09/21,HND,Honduras,SURVEY,1096323,0.11434893,3594016,0.374863851
20/09/21,IND,India,PREDICTION,243725063,0.180187743,,
20/09/21,IRN,Iran  (Islamic Republic of),PREDICTION,8405996,0.102762451,,
20/09/21,IRQ,Iraq,SURVEY,1925866,0.050108919,2877571,0.074871234
20/09/21,JOR,Jordan,PREDICTION,1574543,0.158149986,,
20/09/21,KEN,Kenya,SURVEY,7767157,0.151132542,13886167,0.270195641
20/09/21,KGZ,Kyrgyzstan,PREDICTION,1513323,0.229583526,,
20/09/21,LAO,Lao People's Democratic Republic,PREDICTION,1299735,0.184059206,,
20/09/21,LBN,Lebanon,PREDICTION,1432051,0.209091384,,
20/09/21,LSO,Lesotho,PREDICTION,1048724,0.497466239,498944,0.236675994
20/09/21,LBR,Liberia,PREDICTION,1589179,0.347871133,,
20/09/21,LBY,Libya,PREDICTION,675662,0.101168709,,
20/09/21,MDG,Madagascar,SURVEY,7220443,0.275050786,12897976,0.491326947
20/09/21,MWI,Malawi,SURVEY,2307233,0.127167261,4607046,0.253925485
20/09/21,MLI,Mali,SURVEY,11640854,0.610181654,5823965,0.305276279
20/09/21,MRT,Mauritania,SURVEY,872953,0.198248925,1891039,0.429457643
20/09/21,MDA,"Moldova, Republic of",PREDICTION,246748,0.069587161,,
20/09/21,MNG,Mongolia,PREDICTION,470628,0.148453444,,
20/09/21,MAR,Morocco,PREDICTION,4156493,0.115364761,,
20/09/21,MOZ,Mozambique,SURVEY,10936651,0.370784711,8891424,0.301445486
20/09/21,NAM,Namibia,SURVEY,547934,0.238232899,841408,0.365830679
20/09/21,NPL,Nepal,PREDICTION,6429098,0.228892322,,
20/09/21,NIC,Nicaragua,SURVEY,253899,0.041776871,1432778,0.235751136
20/09/21,NER,Niger,SURVEY,12833506,0.57182792,7499077,0.334139526
20/09/21,NGA,Nigeria,MIXED,64563061,0.31842344,85336302,0.420876545
20/09/21,PAK,Pakistan,PREDICTION,54479575,0.256718741,41014040,0.193266425
20/09/21,PER,Peru,PREDICTION,3153398,0.098576778,,
20/09/21,RWA,Rwanda,PREDICTION,2539234,0.20640925,,
20/09/21,STP,Sao Tome and Principe,PREDICTION,48545,0.230040563,,
20/09/21,SLE,Sierra Leone,SURVEY,4435163,0.539445847,3747059,0.455752227
20/09/21,SLB,Solomon Islands,PREDICTION,153420,0.234997143,,
20/09/21,SOM,Somalia,SURVEY,8721375,0.708082272,1661512,0.134896981
20/09/21,LKA,Sri Lanka,PREDICTION,3542433,0.163471766,,
20/09/21,SWZ,Eswatini,PREDICTION,312181,0.274761022,415494,0.365690276
20/09/21,SYR,Syrian Arab Republic,SURVEY,9896773,0.550821258,9350916,0.520440685
20/09/21,TJK,Tajikistan,PREDICTION,3021632,0.332016934,,
20/09/21,TLS,Timor-Leste,PREDICTION,690106,0.544259652,,
20/09/21,TGO,Togo,PREDICTION,2082463,0.263967286,,
20/09/21,TUN,Tunisia,PREDICTION,1297513,0.112191133,,
20/09/21,UGA,Uganda,PREDICTION,14784193,0.34604649,,
20/09/21,TZA,United Republic of Tanzania,SURVEY,4622256,0.08207375,8228975,0.146115395
20/09/21,UZB,Uzbekistan,PREDICTION,4537657,0.13769084,,
20/09/21,VNM,Viet Nam,PREDICTION,19805896,0.207303891,,
20/09/21,YEM,Yemen,SURVEY,12967719,0.431657124,15046436,0.500851483
20/09/21,ZMB,Zambia,SURVEY,2434440,0.140298855,4546585,0.262023605
20/09/21,ZWE,Zimbabwe,SURVEY,5776522,0.348845195,8485371,0.51243307
20/09/21,IDN,Indonesia,PREDICTION,26888948,0.100458055,,
20/09/21,MMR,Myanmar,PREDICTION,12997358,0.241998625,,
20/09/21,PNG,Papua New Guinea,PREDICTION,1874036,0.217751217,,
20/09/21,PHL,Philippines,PREDICTION,18393535,0.172463232,,
20/09/21,FJI,Fiji,PREDICTION,82080,0.092905013,,
20/09/21,VUT,Vanuatu,PREDICTION,35304,0.120623206,,
20/09/21,SEN,Senegal,PREDICTION,2560321,0.161490025,,
20/09/21,PSE,State of Palestine,PREDICTION,957673,0.209598329,,
20/09/21,EGY,Egypt,PREDICTION,11736836,0.119248192,,
20/09/21,SSD,South Sudan,PREDICTION,6663175,0.607072063,5178098,0.471768884
20/09/21,CUB,Cuba,PREDICTION,1339439,0.118135701,,
21/09/21,AFG,Afghanistan,SURVEY,38129643,0.943526137,15152078,0.374941376
21/09/21,DZA,Algeria,PREDICTION,4154954,0.098392344,,
21/09/21,AGO,Angola,SURVEY,6780390,0.217825149,14021830,0.450461862
21/09/21,ARM,Armenia,PREDICTION,454332,0.153918131,,
21/09/21,BGD,Bangladesh,PREDICTION,25230012,0.156362365,,
21/09/21,BEN,Benin,SURVEY,5325453,0.463685782,3510851,0.305688874
21/09/21,BTN,Bhutan,PREDICTION,203745,0.270078063,,
21/09/21,BOL,Bolivia,PREDICTION,1782587,0.157012658,,
21/09/21,BWA,Botswana,PREDICTION,330184,0.146479833,,
21/09/21,BFA,Burkina Faso,SURVEY,12051545,0.610157635,4039532,0.204517455
21/09/21,BDI,Burundi,PREDICTION,4146310,0.371021935,3608704,0.322915639
21/09/21,KHM,Cambodia,PREDICTION,2744993,0.168924756,,
21/09/21,CMR,Cameroon,SURVEY,9188742,0.364397901,8735343,0.346417458
21/09/21,CPV,Cape Verde,PREDICTION,79951,0.147031725,,
21/09/21,CAF,Central African Republic,MIXED,1861811,0.39898412,2157599,0.462371244
21/09/21,TCD,Chad,SURVEY,2141933,0.134316755,3905414,0.244901451
21/09/21,COL,Colombia,SURVEY,10705358,0.215622182,22192770,0.44699612
21/09/21,COM,Comoros,PREDICTION,277252,0.333106658,,
21/09/21,COG,Congo,MIXED,700730,0.131455029,976208,0.323828751
21/09/21,CIV,Côte d'Ivoire,SURVEY,4859087,0.193826793,6556263,0.261526385
21/09/21,COD,Democratic Republic of the Congo,SURVEY,43101260,0.406918949,45241201,0.42712213
21/09/21,DJI,Djibouti,PREDICTION,371614,0.387533892,,
21/09/21,DOM,Dominican Republic,PREDICTION,2093802,0.197023627,4516579,0.425003308
21/09/21,ECU,Ecuador,PREDICTION,1636553,0.095792484,,
21/09/21,SLV,El Salvador,SURVEY,350500,0.054588696,613404,0.095534713
21/09/21,ETH,Ethiopia,SURVEY,14977492,0.148137322,21048357,0.208182201
21/09/21,GMB,Gambia,PREDICTION,483162,0.211903771,,
21/09/21,GHA,Ghana,PREDICTION,5848728,0.196482903,,
21/09/21,GTM,Guatemala,SURVEY,2009937,0.116532899,4967980,0.288035442
21/09/21,GNB,Guinea-Bissau,PREDICTION,689457,0.367845767,572464,0.30542653
21/09/21,GIN,Guinea,SURVEY,6208683,0.500122882,4095366,0.329890614
21/09/21,HTI,Haiti,SURVEY,3868409,0.354699845,5708336,0.523405331
21/09/21,HND,Honduras,SURVEY,1065784,0.111163652,3524266,0.367588772
21/09/21,IND,India,PREDICTION,243420809,0.179962805,,
21/09/21,IRN,Iran  (Islamic Republic of),PREDICTION,8402678,0.102721888,,
21/09/21,IRQ,Iraq,SURVEY,1988642,0.051742281,2877571,0.074871234
21/09/21,JOR,Jordan,PREDICTION,1573105,0.158005551,,
21/09/21,KEN,Kenya,SURVEY,7825373,0.152265322,13899884,0.27046257
21/09/21,KGZ,Kyrgyzstan,PREDICTION,1516533,0.230070509,,
21/09/21,LAO,Lao People's Democratic Republic,PREDICTION,1311848,0.185774562,,
21/09/21,LBN,Lebanon,PREDICTION,1430071,0.208802288,,
21/09/21,LSO,Lesotho,PREDICTION,1047882,0.497066833,495354,0.234973064
21/09/21,LBR,Liberia,PREDICTION,1589140,0.347862596,,
21/09/21,LBY,Libya,PREDICTION,675662,0.101168709,,
21/09/21,MDG,Madagascar,SURVEY,7219662,0.275021018,12900998,0.491442065
21/09/21,MWI,Malawi,SURVEY,2327540,0.128286482,4772601,0.263050342
21/09/21,MLI,Mali,SURVEY,11573883,0.606671218,5869339,0.30765466
21/09/21,MRT,Mauritania,SURVEY,867338,0.196973708,1878480,0.426605476
21/09/21,MDA,"Moldova, Republic of",PREDICTION,246954,0.069645256,,
21/09/21,MNG,Mongolia,PREDICTION,470317,0.148355343,,
21/09/21,MAR,Morocco,PREDICTION,4163203,0.115550999,,
21/09/21,MOZ,Mozambique,SURVEY,11021889,0.37367453,8513944,0.288647801
21/09/21,NAM,Namibia,SURVEY,547331,0.237970724,845193,0.367476336
21/09/21,NPL,Nepal,PREDICTION,6428054,0.228855152,,
21/09/21,NIC,Nicaragua,SURVEY,255032,0.041963297,1441099,0.237120284
21/09/21,NER,Niger,SURVEY,12572917,0.560216747,7471119,0.332893789
21/09/21,NGA,Nigeria,MIXED,64484562,0.318036285,85715501,0.422746758
21/09/21,PAK,Pakistan,PREDICTION,54577941,0.257182261,40995818,0.193180559
21/09/21,PER,Peru,PREDICTION,3154386,0.098607664,,
21/09/21,RWA,Rwanda,PREDICTION,2535651,0.206117995,,
21/09/21,STP,Sao Tome and Principe,PREDICTION,48545,0.230040563,,
21/09/21,SLE,Sierra Leone,SURVEY,4400381,0.535215336,3754727,0.456684881
21/09/21,SLB,Solomon Islands,PREDICTION,153592,0.2352606,,
21/09/21,SOM,Somalia,SURVEY,8736730,0.709328934,1659299,0.13471731
21/09/21,LKA,Sri Lanka,PREDICTION,3542894,0.163493039,,
21/09/21,SWZ,Eswatini,PREDICTION,319622,0.281310097,415494,0.365690276
21/09/21,SYR,Syrian Arab Republic,SURVEY,9986566,0.555818836,9378310,0.521965343
21/09/21,TJK,Tajikistan,PREDICTION,3021136,0.331962434,,
21/09/21,TLS,Timor-Leste,PREDICTION,676320,0.533387173,,
21/09/21,TGO,Togo,PREDICTION,2049948,0.259845774,,
21/09/21,TUN,Tunisia,PREDICTION,1303815,0.112736043,,
21/09/21,UGA,Uganda,PREDICTION,14790239,0.346188006,,
21/09/21,TZA,United Republic of Tanzania,SURVEY,4643572,0.082452228,8339713,0.14808167
21/09/21,UZB,Uzbekistan,PREDICTION,4537573,0.137688292,,
21/09/21,VNM,Viet Nam,PREDICTION,19788238,0.207119068,,
21/09/21,YEM,Yemen,SURVEY,12939868,0.430729997,14919343,0.496620932
21/09/21,ZMB,Zambia,SURVEY,2544614,0.146648283,4633423,0.267028131
21/09/21,ZWE,Zimbabwe,SURVEY,5810014,0.350867783,8495348,0.513035582
21/09/21,IDN,Indonesia,PREDICTION,26850456,0.100314247,,
21/09/21,MMR,Myanmar,PREDICTION,12982269,0.241717682,,
21/09/21,PNG,Papua New Guinea,PREDICTION,1874896,0.217851144,,
21/09/21,PHL,Philippines,PREDICTION,18486053,0.173330708,,
21/09/21,FJI,Fiji,PREDICTION,82080,0.092905013,,
21/09/21,VUT,Vanuatu,PREDICTION,35304,0.120623206,,
21/09/21,SEN,Senegal,PREDICTION,2546046,0.160589642,,
21/09/21,PSE,State of Palestine,PREDICTION,957673,0.209598329,,
21/09/21,EGY,Egypt,PREDICTION,11738135,0.11926139,,
21/09/21,SSD,South Sudan,PREDICTION,6662917,0.607048557,5176572,0.471629852
21/09/21,CUB,Cuba,PREDICTION,1331069,0.117397485,,
22/09/21,AFG,Afghanistan,SURVEY,38261492,0.946788739,15220702,0.376639491
22/09/21,DZA,Algeria,PREDICTION,4154954,0.098392344,,
22/09/21,AGO,Angola,SURVEY,6803248,0.218559475,13985225,0.449285899
22/09/21,ARM,Armenia,PREDICTION,454272,0.153897805,,
22/09/21,BGD,Bangladesh,PREDICTION,25230012,0.156362365,,
22/09/21,BEN,Benin,SURVEY,5300060,0.46147482,3477689,0.302801472
22/09/21,BTN,Bhutan,PREDICTION,203745,0.270078063,,
22/09/21,BOL,Bolivia,PREDICTION,1782587,0.157012658,,
22/09/21,BWA,Botswana,PREDICTION,330184,0.146479833,,
22/09/21,BFA,Burkina Faso,SURVEY,11879848,0.601464788,3981507,0.201579667
22/09/21,BDI,Burundi,PREDICTION,4146310,0.371021935,3608704,0.322915639
22/09/21,KHM,Cambodia,PREDICTION,2745230,0.168939341,,
22/09/21,CMR,Cameroon,SURVEY,9155195,0.363067527,8800009,0.348981918
22/09/21,CPV,Cape Verde,PREDICTION,80003,0.147127354,,
22/09/21,CAF,Central African Republic,MIXED,1848221,0.396071797,2162552,0.463432667
22/09/21,TCD,Chad,SURVEY,2133839,0.133809191,3974820,0.249253788
22/09/21,COL,Colombia,SURVEY,10303186,0.207521826,21269446,0.428398971
22/09/21,COM,Comoros,PREDICTION,277252,0.333106658,,
22/09/21,COG,Congo,MIXED,679832,0.127534612,1002770,0.332639926
22/09/21,CIV,Côte d'Ivoire,SURVEY,4841139,0.193110867,6561569,0.261738039
22/09/21,COD,Democratic Republic of the Congo,SURVEY,43146465,0.40734573,45051166,0.42532801
22/09/21,DJI,Djibouti,PREDICTION,371614,0.387533892,,
22/09/21,DOM,Dominican Republic,PREDICTION,2093802,0.197023627,4516579,0.425003308
22/09/21,ECU,Ecuador,PREDICTION,1636553,0.095792484,,
22/09/21,SLV,El Salvador,SURVEY,346483,0.053963056,608088,0.094706769
22/09/21,ETH,Ethiopia,SURVEY,14839788,0.14677534,21625434,0.213889875
22/09/21,GMB,Gambia,PREDICTION,483162,0.211903771,,
22/09/21,GHA,Ghana,PREDICTION,5848728,0.196482903,,
22/09/21,GTM,Guatemala,SURVEY,2010269,0.116552142,4977591,0.288592672
22/09/21,GNB,Guinea-Bissau,PREDICTION,693101,0.369789949,572285,0.305331028
22/09/21,GIN,Guinea,SURVEY,6207068,0.499992791,4113565,0.331356583
22/09/21,HTI,Haiti,SURVEY,3693532,0.338665127,5715859,0.524095125
22/09/21,HND,Honduras,SURVEY,1044416,0.10893492,3456231,0.360492609
22/09/21,IND,India,PREDICTION,243420809,0.179962805,,
22/09/21,IRN,Iran  (Islamic Republic of),PREDICTION,8402678,0.102721888,,
22/09/21,IRQ,Iraq,SURVEY,1936331,0.050381211,2853761,0.074251731
22/09/21,JOR,Jordan,PREDICTION,1573105,0.158005551,,
22/09/21,KEN,Kenya,SURVEY,7969329,0.155066403,13847756,0.269448243
22/09/21,KGZ,Kyrgyzstan,PREDICTION,1516533,0.230070509,,
22/09/21,LAO,Lao People's Democratic Republic,PREDICTION,1311848,0.185774562,,
22/09/21,LBN,Lebanon,PREDICTION,1430071,0.208802288,,
22/09/21,LSO,Lesotho,PREDICTION,1047446,0.496860015,495354,0.234973064
22/09/21,LBR,Liberia,PREDICTION,1589140,0.347862596,,
22/09/21,LBY,Libya,PREDICTION,675662,0.101168709,,
22/09/21,MDG,Madagascar,SURVEY,7242428,0.275888261,12896878,0.491285134
22/09/21,MWI,Malawi,SURVEY,2442599,0.13462816,4705435,0.259348369
22/09/21,MLI,Mali,SURVEY,11545661,0.605191898,5903255,0.309432444
22/09/21,MRT,Mauritania,SURVEY,875608,0.198851821,1869437,0.424551798
22/09/21,MDA,"Moldova, Republic of",PREDICTION,246954,0.069645256,,
22/09/21,MNG,Mongolia,PREDICTION,470337,0.148361652,,
22/09/21,MAR,Morocco,PREDICTION,4145263,0.115053069,,
22/09/21,MOZ,Mozambique,SURVEY,11188596,0.379326389,8460058,0.286820907
22/09/21,NAM,Namibia,SURVEY,547787,0.238168986,849793,0.369476342
22/09/21,NPL,Nepal,PREDICTION,6428173,0.228859389,,
22/09/21,NIC,Nicaragua,SURVEY,260190,0.042811992,1442939,0.23742304
22/09/21,NER,Niger,SURVEY,12476917,0.555939235,7572123,0.337394267
22/09/21,NGA,Nigeria,MIXED,64425688,0.31774592,85905244,0.423682566
22/09/21,PAK,Pakistan,PREDICTION,54720241,0.257852807,40995818,0.193180559
22/09/21,PER,Peru,PREDICTION,3154386,0.098607664,,
22/09/21,RWA,Rwanda,PREDICTION,2537553,0.206272605,,
22/09/21,STP,Sao Tome and Principe,PREDICTION,48545,0.230040563,,
22/09/21,SLE,Sierra Leone,SURVEY,4423892,0.538074963,3826237,0.465382594
22/09/21,SLB,Solomon Islands,PREDICTION,153592,0.2352606,,
22/09/21,SOM,Somalia,SURVEY,8817751,0.715906972,1664932,0.135174663
22/09/21,LKA,Sri Lanka,PREDICTION,3542894,0.163493039,,
22/09/21,SWZ,Eswatini,PREDICTION,319350,0.2810707,415802,0.365961357
22/09/21,SYR,Syrian Arab Republic,SURVEY,9969792,0.554885252,9350294,0.52040607
22/09/21,TJK,Tajikistan,PREDICTION,3021136,0.331962434,,
22/09/21,TLS,Timor-Leste,PREDICTION,676320,0.533387173,,
22/09/21,TGO,Togo,PREDICTION,2050752,0.259947687,,
22/09/21,TUN,Tunisia,PREDICTION,1303815,0.112736043,,
22/09/21,UGA,Uganda,PREDICTION,14790239,0.346188006,,
22/09/21,TZA,United Republic of Tanzania,SURVEY,4619577,0.082026169,8350913,0.148280555
22/09/21,UZB,Uzbekistan,PREDICTION,4537573,0.137688292,,
22/09/21,VNM,Viet Nam,PREDICTION,19797105,0.207211877,,
22/09/21,YEM,Yemen,SURVEY,12960757,0.431425379,14973352,0.498418732
22/09/21,ZMB,Zambia,SURVEY,2613684,0.150628846,4628095,0.26672109
22/09/21,ZWE,Zimbabwe,SURVEY,5800721,0.350306577,8477381,0.511950552
22/09/21,IDN,Indonesia,PREDICTION,26799299,0.100123123,,
22/09/21,MMR,Myanmar,PREDICTION,13086851,0.243664901,,
22/09/21,PNG,Papua New Guinea,PREDICTION,1874896,0.217851144,,
22/09/21,PHL,Philippines,PREDICTION,18483953,0.173311018,,
22/09/21,FJI,Fiji,PREDICTION,82080,0.092905013,,
22/09/21,VUT,Vanuatu,PREDICTION,35304,0.120623206,,
22/09/21,SEN,Senegal,PREDICTION,2513389,0.15852983,,
22/09/21,PSE,State of Palestine,PREDICTION,994225,0.217598177,,
22/09/21,EGY,Egypt,PREDICTION,11738135,0.11926139,,
22/09/21,SSD,South Sudan,PREDICTION,6682157,0.608801485,5176572,0.471629852
