date,country,country_name,dataType,fcs_people,fcs_prevalence,rcsi_people,rcsi_prevalence
01/01/21,GTM,Guatemala,SURVEY,2146861,0.124471526,4595839,0.266459309
01/01/21,GNB,Guinea-Bissau,PREDICTION,683408,0.364618446,517289,0.275989031
01/01/21,GIN,Guinea,SURVEY,5590374,0.450316751,1950054,0.157081086
01/01/21,HTI,Haiti,SURVEY,4379129,0.401528477,4746999,0.435258993
01/01/21,HND,Honduras,SURVEY,1664787,0.173640988,4003149,0.417537356
01/01/21,IND,India,PREDICTION,235302213,0.173960667,,
01/01/21,IRN,Iran  (Islamic Republic of),PREDICTION,6766846,0.082724008,,
01/01/21,IRQ,Iraq,SURVEY,2707788,0.070453668,3858548,0.100395186
01/01/21,JOR,Jordan,PREDICTION,1445149,0.145153415,,
01/01/21,KEN,Kenya,SURVEY,7132887,0.138790998,14616553,0.284407418
01/01/21,KGZ,Kyrgyzstan,PREDICTION,1402969,0.212841918,,
01/01/21,LAO,Lao People's Democratic Republic,PREDICTION,1634738,0.231499942,,
01/01/21,LBN,Lebanon,PREDICTION,1138954,0.166296779,,
01/01/21,LSO,Lesotho,PREDICTION,939903,0.445846582,625773,0.296837815
01/01/21,LBR,Liberia,PREDICTION,1602714,0.350833943,,
01/01/21,LBY,Libya,PREDICTION,611348,0.091538799,,
01/01/21,MDG,Madagascar,SURVEY,10625742,0.404769971,11389740,0.433873231
01/01/21,MWI,Malawi,SURVEY,4593770,0.253193755,8355664,0.460537193
01/01/21,MLI,Mali,SURVEY,10068494,0.527762853,3417586,0.179140493
01/01/21,MDA,"Moldova, Republic of",PREDICTION,291105,0.082096594,,
01/01/21,MNG,Mongolia,PREDICTION,424659,0.133953125,,
01/01/21,MAR,Morocco,PREDICTION,5180561,0.143788088,,
01/01/21,MOZ,Mozambique,SURVEY,7781541,0.26381718,11354424,0.384948447
01/01/21,NPL,Nepal,PREDICTION,5931104,0.211162462,,
01/01/21,NIC,Nicaragua,SURVEY,489446,0.080534063,1410394,0.232068083
01/01/21,NER,Niger,SURVEY,16347020,0.72838104,4202925,0.187271496
01/01/21,NGA,Nigeria,MIXED,40074200,0.197644975,73795365,0.363956944
01/01/21,PAK,Pakistan,PREDICTION,114884121,0.541357139,54966384,0.259012683
01/01/21,PER,Peru,PREDICTION,2900947,0.090685036,,
01/01/21,RWA,Rwanda,PREDICTION,2654069,0.215743957,,
01/01/21,STP,Sao Tome and Principe,PREDICTION,54833,0.259837557,,
01/01/21,SLB,Solomon Islands,PREDICTION,142784,0.218705724,,
01/01/21,SOM,Somalia,SURVEY,6981504,0.566823376,2984181,0.24228356
01/01/21,LKA,Sri Lanka,PREDICTION,2753840,0.127080763,,
01/01/21,SWZ,Eswatini,PREDICTION,371273,0.326769883,387812,0.341326414
01/01/21,SYR,Syrian Arab Republic,SURVEY,9208788,0.512530316,8394883,0.467231088
01/01/21,TJK,Tajikistan,PREDICTION,3858985,0.424025285,,
01/01/21,TLS,Timor-Leste,PREDICTION,288611,0.227616225,,
01/01/21,TGO,Togo,PREDICTION,2462949,0.312196646,,
01/01/21,TUN,Tunisia,PREDICTION,1374848,0.118878003,,
01/01/21,UGA,Uganda,PREDICTION,14208712,0.332576484,,
01/01/21,TZA,United Republic of Tanzania,SURVEY,5134634,0.09117163,11488368,0.203989845
01/01/21,UZB,Uzbekistan,PREDICTION,4452991,0.135121732,,
01/01/21,VNM,Viet Nam,PREDICTION,16745920,0.175275805,,
01/01/21,YEM,Yemen,SURVEY,13255650,0.441241498,16933139,0.563654262
01/01/21,ZMB,Zambia,SURVEY,1834728,0.105736953,5202471,0.299822854
01/01/21,ZWE,Zimbabwe,SURVEY,6403312,0.386697155,8790685,0.530871037
01/01/21,IDN,Indonesia,PREDICTION,33067059,0.123539695,,
01/01/21,MMR,Myanmar,PREDICTION,12140798,0.226050281,,
01/01/21,PNG,Papua New Guinea,PREDICTION,2451497,0.284848559,,
01/01/21,PHL,Philippines,PREDICTION,15680847,0.147028266,,
01/01/21,FJI,Fiji,PREDICTION,98327,0.111294728,,
01/01/21,VUT,Vanuatu,PREDICTION,51680,0.176575099,,
01/01/21,SEN,Senegal,PREDICTION,2480831,0.156476263,,
01/01/21,PSE,State of Palestine,PREDICTION,888677,0.194497719,,
01/01/21,EGY,Egypt,PREDICTION,12495507,0.126956415,,
01/01/21,SSD,South Sudan,PREDICTION,6693212,0.609808689,5582199,0.508585931
01/01/21,CUB,Cuba,PREDICTION,1313198,0.1158213,,
02/01/21,AFG,Afghanistan,SURVEY,33193371,0.821376965,3732530,0.092362249
02/01/21,DZA,Algeria,PREDICTION,4183759,0.099074467,,
02/01/21,AGO,Angola,SURVEY,4794884,0.154039269,11425765,0.367061317
02/01/21,ARM,Armenia,PREDICTION,296310,0.100383599,,
02/01/21,BGD,Bangladesh,PREDICTION,32166767,0.19935273,,
02/01/21,BEN,Benin,SURVEY,5282385,0.459935863,3844070,0.334702157
02/01/21,BTN,Bhutan,PREDICTION,204611,0.271226006,,
02/01/21,BOL,Bolivia,PREDICTION,1771028,0.155994526,,
02/01/21,BWA,Botswana,PREDICTION,338628,0.150225853,,
02/01/21,BFA,Burkina Faso,SURVEY,11363995,0.575347668,3726966,0.188692552
02/01/21,BDI,Burundi,PREDICTION,4023632,0.360044408,3710539,0.332028083
02/01/21,KHM,Cambodia,PREDICTION,3290325,0.202484068,,
02/01/21,CMR,Cameroon,SURVEY,2954239,0.117156226,5134972,0.203637554
02/01/21,CPV,Cape Verde,PREDICTION,81032,0.149019709,,
02/01/21,CAF,Central African Republic,MIXED,1502513,0.32198699,1282179,0.274769602
02/01/21,TCD,Chad,SURVEY,1993697,0.125021133,1213982,0.076126612
02/01/21,COL,Colombia,SURVEY,7559196,0.152253697,23195440,0.467191418
02/01/21,COM,Comoros,PREDICTION,293153,0.352211043,,
02/01/21,COG,Congo,MIXED,927788,0.174050463,1281746,0.42518214
02/01/21,CIV,Côte d'Ivoire,SURVEY,5004869,0.199641988,4959134,0.197817632
02/01/21,COD,Democratic Republic of the Congo,SURVEY,40775804,0.384964322,44319430,0.418419691
02/01/21,DJI,Djibouti,PREDICTION,414593,0.432354107,,
02/01/21,DOM,Dominican Republic,PREDICTION,1478528,0.139127267,4786972,0.450446883
02/01/21,ECU,Ecuador,PREDICTION,1450494,0.084901878,,
02/01/21,SLV,El Salvador,SURVEY,99561,0.015506146,1309797,0.203994572
02/01/21,ETH,Ethiopia,SURVEY,29688179,0.271808656,19186448,0.175660578
02/01/21,GMB,Gambia,PREDICTION,398935,0.174963741,,
02/01/21,GHA,Ghana,PREDICTION,6248535,0.20991407,,
02/01/21,GTM,Guatemala,SURVEY,2181105,0.126456943,4545016,0.263512674
02/01/21,GNB,Guinea-Bissau,PREDICTION,683408,0.364618446,517289,0.275989031
02/01/21,GIN,Guinea,SURVEY,5569869,0.448665029,1896732,0.152785874
02/01/21,HTI,Haiti,SURVEY,4373847,0.401044163,4752810,0.435791812
02/01/21,HND,Honduras,SURVEY,1651229,0.172226856,4023321,0.41964134
02/01/21,IND,India,PREDICTION,235325511,0.173977892,,
02/01/21,IRN,Iran  (Islamic Republic of),PREDICTION,6766846,0.082724008,,
02/01/21,IRQ,Iraq,SURVEY,2710962,0.070536256,3716122,0.096689413
02/01/21,JOR,Jordan,PREDICTION,1445149,0.145153415,,
02/01/21,KEN,Kenya,SURVEY,7357643,0.143164277,15038960,0.292626674
02/01/21,KGZ,Kyrgyzstan,PREDICTION,1403051,0.212854358,,
02/01/21,LAO,Lao People's Democratic Republic,PREDICTION,1634738,0.231499942,,
02/01/21,LBN,Lebanon,PREDICTION,1138954,0.166296779,,
02/01/21,LSO,Lesotho,PREDICTION,939903,0.445846582,625773,0.296837815
02/01/21,LBR,Liberia,PREDICTION,1602714,0.350833943,,
02/01/21,LBY,Libya,PREDICTION,611348,0.091538799,,
02/01/21,MDG,Madagascar,SURVEY,10590312,0.403420352,11327492,0.431501971
02/01/21,MWI,Malawi,SURVEY,4464640,0.246076422,8202199,0.452078699
02/01/21,MLI,Mali,SURVEY,10046339,0.526601549,3444459,0.180549113
02/01/21,MDA,"Moldova, Republic of",PREDICTION,291105,0.082096594,,
02/01/21,MNG,Mongolia,PREDICTION,424659,0.133953125,,
02/01/21,MAR,Morocco,PREDICTION,5178933,0.143742902,,
02/01/21,MOZ,Mozambique,SURVEY,7753023,0.262850336,11371261,0.385519271
02/01/21,NPL,Nepal,PREDICTION,5931104,0.211162462,,
02/01/21,NIC,Nicaragua,SURVEY,494435,0.081354972,1450330,0.238639162
02/01/21,NER,Niger,SURVEY,16280197,0.72540358,4291633,0.191224095
02/01/21,NGA,Nigeria,MIXED,40812417,0.201285839,73721886,0.363594548
02/01/21,PAK,Pakistan,PREDICTION,114884121,0.541357139,54961895,0.25899153
02/01/21,PER,Peru,PREDICTION,2900947,0.090685036,,
02/01/21,RWA,Rwanda,PREDICTION,2654069,0.215743957,,
02/01/21,STP,Sao Tome and Principe,PREDICTION,54833,0.259837557,,
02/01/21,SLB,Solomon Islands,PREDICTION,142784,0.218705724,,
02/01/21,SOM,Somalia,SURVEY,7024963,0.570351781,3044890,0.247212434
02/01/21,LKA,Sri Lanka,PREDICTION,2753840,0.127080763,,
02/01/21,SWZ,Eswatini,PREDICTION,371273,0.326769883,387812,0.341326414
02/01/21,SYR,Syrian Arab Republic,SURVEY,9191912,0.511591055,8339850,0.464168136
02/01/21,TJK,Tajikistan,PREDICTION,3858985,0.424025285,,
02/01/21,TLS,Timor-Leste,PREDICTION,288611,0.227616225,,
02/01/21,TGO,Togo,PREDICTION,2462949,0.312196646,,
02/01/21,TUN,Tunisia,PREDICTION,1374848,0.118878003,,
02/01/21,UGA,Uganda,PREDICTION,14208712,0.332576484,,
02/01/21,TZA,United Republic of Tanzania,SURVEY,5160993,0.091639663,11505538,0.204294719
02/01/21,UZB,Uzbekistan,PREDICTION,4452991,0.135121732,,
02/01/21,VNM,Viet Nam,PREDICTION,16729773,0.175106798,,
02/01/21,YEM,Yemen,SURVEY,13075739,0.435252791,17050686,0.567567055
02/01/21,ZMB,Zambia,SURVEY,1697064,0.097803262,4939613,0.284674123
02/01/21,ZWE,Zimbabwe,SURVEY,6388640,0.38581111,8827807,0.533112841
02/01/21,IDN,Indonesia,PREDICTION,33068189,0.123543916,,
02/01/21,MMR,Myanmar,PREDICTION,12140798,0.226050281,,
02/01/21,PNG,Papua New Guinea,PREDICTION,2451497,0.284848559,,
02/01/21,PHL,Philippines,PREDICTION,15680847,0.147028266,,
02/01/21,FJI,Fiji,PREDICTION,98327,0.111294728,,
02/01/21,VUT,Vanuatu,PREDICTION,51680,0.176575099,,
02/01/21,SEN,Senegal,PREDICTION,2476078,0.156176471,,
02/01/21,PSE,State of Palestine,PREDICTION,888677,0.194497719,,
02/01/21,EGY,Egypt,PREDICTION,12495507,0.126956415,,
02/01/21,SSD,South Sudan,PREDICTION,6693212,0.609808689,5582199,0.508585931
02/01/21,CUB,Cuba,PREDICTION,1313198,0.1158213,,
03/01/21,AFG,Afghanistan,SURVEY,32871530,0.813412964,3806159,0.094184201
03/01/21,DZA,Algeria,PREDICTION,4179677,0.098977802,,
03/01/21,AGO,Angola,SURVEY,4751334,0.152640194,11537142,0.370639387
03/01/21,ARM,Armenia,PREDICTION,296372,0.100404604,,
03/01/21,BGD,Bangladesh,PREDICTION,32152005,0.199261242,,
03/01/21,BEN,Benin,SURVEY,5260064,0.457992379,3897576,0.33936091
03/01/21,BTN,Bhutan,PREDICTION,204534,0.271123937,,
03/01/21,BOL,Bolivia,PREDICTION,1771028,0.155994526,,
03/01/21,BWA,Botswana,PREDICTION,338628,0.150225853,,
03/01/21,BFA,Burkina Faso,SURVEY,11199852,0.567037273,3634090,0.183990329
03/01/21,BDI,Burundi,PREDICTION,4023632,0.360044408,3711037,0.332072645
03/01/21,KHM,Cambodia,PREDICTION,3290543,0.202497484,,
03/01/21,CMR,Cameroon,SURVEY,2921052,0.115840127,5039233,0.199840852
03/01/21,CPV,Cape Verde,PREDICTION,81032,0.149019709,,
03/01/21,CAF,Central African Republic,MIXED,1514695,0.324597581,1289441,0.276325883
03/01/21,TCD,Chad,SURVEY,2020448,0.126698628,1246010,0.078135035
03/01/21,COL,Colombia,SURVEY,7539580,0.15185859,22764240,0.458506394
03/01/21,COM,Comoros,PREDICTION,293153,0.352211043,,
03/01/21,COG,Congo,MIXED,920437,0.172671435,1298600,0.430772966
03/01/21,CIV,Côte d'Ivoire,SURVEY,4748262,0.18940605,5032049,0.200726174
03/01/21,COD,Democratic Republic of the Congo,SURVEY,40888521,0.386028483,44733047,0.422324649
03/01/21,DJI,Djibouti,PREDICTION,414593,0.432354107,,
03/01/21,DOM,Dominican Republic,PREDICTION,1478528,0.139127267,4786972,0.450446883
03/01/21,ECU,Ecuador,PREDICTION,1450494,0.084901878,,
03/01/21,SLV,El Salvador,SURVEY,95801,0.014920544,1301037,0.202630256
03/01/21,ETH,Ethiopia,SURVEY,26215829,0.240017728,19984728,0.18296919
03/01/21,GMB,Gambia,PREDICTION,398935,0.174963741,,
03/01/21,GHA,Ghana,PREDICTION,6248663,0.20991837,,
03/01/21,GTM,Guatemala,SURVEY,2134374,0.123747553,4589853,0.26611225
03/01/21,GNB,Guinea-Bissau,PREDICTION,683408,0.364618446,517289,0.275989031
03/01/21,GIN,Guinea,SURVEY,5575138,0.449089458,1850937,0.149096989
03/01/21,HTI,Haiti,SURVEY,4374084,0.401065894,4755379,0.436027367
03/01/21,HND,Honduras,SURVEY,1632594,0.17028319,3999672,0.417174697
03/01/21,IND,India,PREDICTION,235426445,0.174052513,,
03/01/21,IRN,Iran  (Islamic Republic of),PREDICTION,6766846,0.082724008,,
03/01/21,IRQ,Iraq,SURVEY,3048760,0.0793254,3927909,0.10219989
03/01/21,JOR,Jordan,PREDICTION,1445149,0.145153415,,
03/01/21,KEN,Kenya,SURVEY,7140399,0.138937166,14860926,0.289162403
03/01/21,KGZ,Kyrgyzstan,PREDICTION,1402969,0.212841918,,
03/01/21,LAO,Lao People's Democratic Republic,PREDICTION,1634738,0.231499942,,
03/01/21,LBN,Lebanon,PREDICTION,1138954,0.166296779,,
03/01/21,LSO,Lesotho,PREDICTION,939903,0.445846582,625773,0.296837815
03/01/21,LBR,Liberia,PREDICTION,1602714,0.350833943,,
03/01/21,LBY,Libya,PREDICTION,611033,0.091491633,,
03/01/21,MDG,Madagascar,SURVEY,10583464,0.403159523,11321946,0.431290705
03/01/21,MWI,Malawi,SURVEY,4388258,0.241866598,8189929,0.451402416
03/01/21,MLI,Mali,SURVEY,10067469,0.527709126,3373066,0.176806865
03/01/21,MDA,"Moldova, Republic of",PREDICTION,291105,0.082096594,,
03/01/21,MNG,Mongolia,PREDICTION,424659,0.133953125,,
03/01/21,MAR,Morocco,PREDICTION,5157742,0.143154739,,
03/01/21,MOZ,Mozambique,SURVEY,7507320,0.25452028,11319887,0.383777541
03/01/21,NPL,Nepal,PREDICTION,5931104,0.211162462,,
03/01/21,NIC,Nicaragua,SURVEY,503575,0.082858868,1456299,0.239621309
03/01/21,NER,Niger,SURVEY,16213378,0.722426298,4261903,0.189899403
03/01/21,NGA,Nigeria,MIXED,40656872,0.200518698,74523525,0.367548213
03/01/21,PAK,Pakistan,PREDICTION,114884121,0.541357139,54961895,0.25899153
03/01/21,PER,Peru,PREDICTION,2901342,0.090697383,,
03/01/21,RWA,Rwanda,PREDICTION,2654069,0.215743957,,
03/01/21,STP,Sao Tome and Principe,PREDICTION,54833,0.259837557,,
03/01/21,SLB,Solomon Islands,PREDICTION,142784,0.218705724,,
03/01/21,SOM,Somalia,SURVEY,7029810,0.570745306,3080513,0.250104673
03/01/21,LKA,Sri Lanka,PREDICTION,2753840,0.127080763,,
03/01/21,SWZ,Eswatini,PREDICTION,371273,0.326769883,387812,0.341326414
03/01/21,SYR,Syrian Arab Republic,SURVEY,9152554,0.50940052,8371071,0.465905792
03/01/21,TJK,Tajikistan,PREDICTION,3858985,0.424025285,,
03/01/21,TLS,Timor-Leste,PREDICTION,288611,0.227616225,,
03/01/21,TGO,Togo,PREDICTION,2462949,0.312196646,,
03/01/21,TUN,Tunisia,PREDICTION,1374848,0.118878003,,
03/01/21,UGA,Uganda,PREDICTION,14208430,0.332569883,,
03/01/21,TZA,United Republic of Tanzania,SURVEY,5079458,0.090191898,11475489,0.203761161
03/01/21,UZB,Uzbekistan,PREDICTION,4452991,0.135121732,,
03/01/21,VNM,Viet Nam,PREDICTION,16757600,0.175398057,,
03/01/21,YEM,Yemen,SURVEY,13088549,0.435679198,17095592,0.569061843
03/01/21,ZMB,Zambia,SURVEY,1679049,0.096765035,4928860,0.284054363
03/01/21,ZWE,Zimbabwe,SURVEY,6358032,0.383962688,8821700,0.532744038
03/01/21,IDN,Indonesia,PREDICTION,33074557,0.123567707,,
03/01/21,MMR,Myanmar,PREDICTION,12147785,0.226180372,,
03/01/21,PNG,Papua New Guinea,PREDICTION,2451497,0.284848559,,
03/01/21,PHL,Philippines,PREDICTION,15676361,0.146986204,,
03/01/21,FJI,Fiji,PREDICTION,98327,0.111294728,,
03/01/21,VUT,Vanuatu,PREDICTION,51680,0.176575099,,
03/01/21,SEN,Senegal,PREDICTION,2473978,0.156044016,,
03/01/21,PSE,State of Palestine,PREDICTION,888677,0.194497719,,
03/01/21,EGY,Egypt,PREDICTION,12486197,0.126861824,,
03/01/21,SSD,South Sudan,PREDICTION,6693212,0.609808689,5582199,0.508585931
03/01/21,CUB,Cuba,PREDICTION,1313198,0.1158213,,
04/01/21,AFG,Afghanistan,SURVEY,32857933,0.813076503,3844342,0.095129054
04/01/21,DZA,Algeria,PREDICTION,4180066,0.098987014,,
04/01/21,AGO,Angola,SURVEY,4583413,0.147245591,11617567,0.3732231
04/01/21,ARM,Armenia,PREDICTION,295110,0.099977065,,
04/01/21,BGD,Bangladesh,PREDICTION,32152005,0.199261242,,
04/01/21,BEN,Benin,SURVEY,5282552,0.459950403,3906992,0.340180759
04/01/21,BTN,Bhutan,PREDICTION,204534,0.271123937,,
04/01/21,BOL,Bolivia,PREDICTION,1771028,0.155994526,,
04/01/21,BWA,Botswana,PREDICTION,338628,0.150225853,,
04/01/21,BFA,Burkina Faso,SURVEY,11203288,0.567211234,3800033,0.192391865
04/01/21,BDI,Burundi,PREDICTION,4023632,0.360044408,3711037,0.332072645
04/01/21,KHM,Cambodia,PREDICTION,3290801,0.202513361,,
04/01/21,CMR,Cameroon,SURVEY,2862286,0.113509656,5021976,0.199156491
04/01/21,CPV,Cape Verde,PREDICTION,81032,0.149019709,,
04/01/21,CAF,Central African Republic,MIXED,1522112,0.326187041,1299578,0.278498231
04/01/21,TCD,Chad,SURVEY,2042938,0.12810895,1280077,0.080271309
04/01/21,COL,Colombia,SURVEY,7531369,0.151693219,22959623,0.462441705
04/01/21,COM,Comoros,PREDICTION,293153,0.352211043,,
04/01/21,COG,Congo,MIXED,929077,0.174292275,1306059,0.433247274
04/01/21,CIV,Côte d'Ivoire,SURVEY,4557816,0.181809263,5091646,0.203103468
04/01/21,COD,Democratic Republic of the Congo,SURVEY,40602390,0.38332712,44826930,0.423210998
04/01/21,DJI,Djibouti,PREDICTION,414593,0.432354107,,
04/01/21,DOM,Dominican Republic,PREDICTION,1478528,0.139127267,4786972,0.450446883
04/01/21,ECU,Ecuador,PREDICTION,1450494,0.084901878,,
04/01/21,SLV,El Salvador,SURVEY,96162,0.014976768,1294771,0.201654357
04/01/21,ETH,Ethiopia,SURVEY,23869693,0.21853779,20137295,0.18436601
04/01/21,GMB,Gambia,PREDICTION,399101,0.175036544,,
04/01/21,GHA,Ghana,PREDICTION,6250688,0.209986398,,
04/01/21,GTM,Guatemala,SURVEY,2126335,0.123281473,4577443,0.265392757
04/01/21,GNB,Guinea-Bissau,PREDICTION,683408,0.364618446,517289,0.275989031
04/01/21,GIN,Guinea,SURVEY,5571727,0.448814695,1836391,0.147925259
04/01/21,HTI,Haiti,SURVEY,4374084,0.401065894,4755379,0.436027367
04/01/21,HND,Honduras,SURVEY,1641421,0.171203872,4021052,0.419404678
04/01/21,IND,India,PREDICTION,235426445,0.174052513,,
04/01/21,IRN,Iran  (Islamic Republic of),PREDICTION,6766846,0.082724008,,
04/01/21,IRQ,Iraq,SURVEY,2995783,0.077946975,3956319,0.102939075
04/01/21,JOR,Jordan,PREDICTION,1445149,0.145153415,,
04/01/21,KEN,Kenya,SURVEY,7095746,0.138068312,14931315,0.290532025
04/01/21,KGZ,Kyrgyzstan,PREDICTION,1402969,0.212841918,,
04/01/21,LAO,Lao People's Democratic Republic,PREDICTION,1634738,0.231499942,,
04/01/21,LBN,Lebanon,PREDICTION,1138954,0.166296779,,
04/01/21,LSO,Lesotho,PREDICTION,939903,0.445846582,625773,0.296837815
04/01/21,LBR,Liberia,PREDICTION,1603285,0.350958935,,
04/01/21,LBY,Libya,PREDICTION,611033,0.091491633,,
04/01/21,MDG,Madagascar,SURVEY,10578084,0.402954519,11288150,0.430003303
04/01/21,MWI,Malawi,SURVEY,4407946,0.242951737,8210313,0.452525916
04/01/21,MLI,Mali,SURVEY,10151632,0.532120719,3526230,0.184835329
04/01/21,MDA,"Moldova, Republic of",PREDICTION,291105,0.082096594,,
04/01/21,MNG,Mongolia,PREDICTION,424659,0.133953125,,
04/01/21,MAR,Morocco,PREDICTION,5157742,0.143154739,,
04/01/21,MOZ,Mozambique,SURVEY,7196671,0.243988363,10977266,0.372161679
04/01/21,NPL,Nepal,PREDICTION,5931104,0.211162462,,
04/01/21,NIC,Nicaragua,SURVEY,503833,0.08290132,1433235,0.235826331
04/01/21,NER,Niger,SURVEY,16140637,0.719185146,4296396,0.191436322
04/01/21,NGA,Nigeria,MIXED,41079767,0.202604402,75129274,0.370535741
04/01/21,PAK,Pakistan,PREDICTION,114884121,0.541357139,54961895,0.25899153
04/01/21,PER,Peru,PREDICTION,2901342,0.090697383,,
04/01/21,RWA,Rwanda,PREDICTION,2654069,0.215743957,,
04/01/21,STP,Sao Tome and Principe,PREDICTION,54833,0.259837557,,
04/01/21,SLB,Solomon Islands,PREDICTION,142784,0.218705724,,
04/01/21,SOM,Somalia,SURVEY,7014757,0.569523163,3161698,0.256696026
04/01/21,LKA,Sri Lanka,PREDICTION,2753840,0.127080763,,
04/01/21,SWZ,Eswatini,PREDICTION,371273,0.326769883,387812,0.341326414
04/01/21,SYR,Syrian Arab Republic,SURVEY,9108435,0.506945004,8336076,0.463958087
04/01/21,TJK,Tajikistan,PREDICTION,3858985,0.424025285,,
04/01/21,TLS,Timor-Leste,PREDICTION,288611,0.227616225,,
04/01/21,TGO,Togo,PREDICTION,2462949,0.312196646,,
04/01/21,TUN,Tunisia,PREDICTION,1374848,0.118878003,,
04/01/21,UGA,Uganda,PREDICTION,14209419,0.332593032,,
04/01/21,TZA,United Republic of Tanzania,SURVEY,5102831,0.090606935,11330533,0.2011873
04/01/21,UZB,Uzbekistan,PREDICTION,4452991,0.135121732,,
04/01/21,VNM,Viet Nam,PREDICTION,16798655,0.175827771,,
04/01/21,YEM,Yemen,SURVEY,13119829,0.436720417,17210730,0.572894448
04/01/21,ZMB,Zambia,SURVEY,1648579,0.095009016,4833298,0.278547098
04/01/21,ZWE,Zimbabwe,SURVEY,6342664,0.383034611,8758078,0.528901894
04/01/21,IDN,Indonesia,PREDICTION,33087190,0.123614905,,
04/01/21,MMR,Myanmar,PREDICTION,12147785,0.226180372,,
04/01/21,PNG,Papua New Guinea,PREDICTION,2451798,0.284883534,,
04/01/21,PHL,Philippines,PREDICTION,15676559,0.14698806,,
04/01/21,FJI,Fiji,PREDICTION,98327,0.111294728,,
04/01/21,VUT,Vanuatu,PREDICTION,51680,0.176575099,,
04/01/21,SEN,Senegal,PREDICTION,2476078,0.156176471,,
04/01/21,PSE,State of Palestine,PREDICTION,888677,0.194497719,,
04/01/21,EGY,Egypt,PREDICTION,12486197,0.126861824,,
04/01/21,SSD,South Sudan,PREDICTION,6693212,0.609808689,5582199,0.508585931
04/01/21,CUB,Cuba,PREDICTION,1313198,0.1158213,,
05/01/21,AFG,Afghanistan,SURVEY,32881197,0.813652176,3863700,0.095608076
05/01/21,DZA,Algeria,PREDICTION,4180181,0.098989737,,
05/01/21,AGO,Angola,SURVEY,4676259,0.15022835,11695208,0.375717376
05/01/21,ARM,Armenia,PREDICTION,295110,0.099977065,,
05/01/21,BGD,Bangladesh,PREDICTION,32152005,0.199261242,,
05/01/21,BEN,Benin,SURVEY,5282552,0.459950403,3906992,0.340180759
05/01/21,BTN,Bhutan,PREDICTION,204536,0.271126588,,
05/01/21,BOL,Bolivia,PREDICTION,1771028,0.155994526,,
05/01/21,BWA,Botswana,PREDICTION,338628,0.150225853,,
05/01/21,BFA,Burkina Faso,SURVEY,11216813,0.567895991,3768529,0.190796837
05/01/21,BDI,Burundi,PREDICTION,4023632,0.360044408,3711037,0.332072645
05/01/21,KHM,Cambodia,PREDICTION,3290801,0.202513361,,
05/01/21,CMR,Cameroon,SURVEY,2884992,0.114410127,5048758,0.200218585
05/01/21,CPV,Cape Verde,PREDICTION,81032,0.149019709,,
05/01/21,CAF,Central African Republic,MIXED,1533603,0.328649546,1292979,0.277084072
05/01/21,TCD,Chad,SURVEY,2061269,0.12925844,1303541,0.081742703
05/01/21,COL,Colombia,SURVEY,7562697,0.152324213,23077664,0.46481923
05/01/21,COM,Comoros,PREDICTION,293153,0.352211043,,
05/01/21,COG,Congo,MIXED,937032,0.175784611,1284144,0.425977607
